team_name,common_name,season,country,average_attendance_overall,average_attendance_home,average_attendance_away,minutes_per_goal_scored_overall,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded_overall,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,highest_goals_scored_home,highest_goals_scored_away,highest_goals_conceded_home,highest_goals_conceded_away,half_time_points_overall,half_time_points_home,half_time_points_away,corners_recorded_matches_num_overall,corners_recorded_matches_num_home,cornersRecorded_matches_away,corners_total_per_match_overall,corners_total_per_match_home,corners_total_per_match_away,corners_against_overall,corners_against_home,corners_against_away,corners_against_per_match_overall,corners_against_per_match_home,corners_against_per_match_away,over65_corners_num_overall,over75_corners_num_overall,over85_corners_num_overall,over95_corners_num_overall,over105_corners_num_overall,over115_corners_num_overall,over125_corners_num_overall,over135_corners_num_overall,over145_corners_num_overall,over65_corners_num_home,over75_corners_num_home,over85_corners_num_home,over95_corners_num_home,over105_corners_num_home,over115_corners_num_home,over125_corners_num_home,over135_corners_num_home,over145_corners_num_home,over65_corners_percentage_home,over75_corners_percentage_home,over85_corners_percentage_home,over95_corners_percentage_home,over105_corners_percentage_home,over115_corners_percentage_home,over125_corners_percentage_home,over135_corners_percentage_home,over145_corners_percentage_home,over65_corners_num_away,over75_corners_num_away,over85_corners_num_away,over95_corners_num_away,over105_corners_num_away,over115_corners_num_away,over125_corners_num_away,over135_corners_num_away,over145_corners_num_away,over65_corners_percentage_away,over75_corners_percentage_away,over85_corners_percentage_away,over95_corners_percentage_away,over105_corners_percentage_away,over115_corners_percentage_away,over125_corners_percentage_away,over135_corners_percentage_away,over145_corners_percentage_away,over25_corners_for_overall,over35_corners_for_overall,over45_corners_for_overall,over55_corners_for_overall,over65_corners_for_overall,over75_corners_for_overall,over85_corners_for_overall,over25_corners_for_percentage_overall,over35_corners_for_percentage_overall,over45_corners_for_percentage_overall,over55_corners_for_percentage_overall,over65_corners_for_percentage_overall,over75_corners_for_percentage_overall,over85_corners_for_percentage_overall,over25_corners_for_home,over35_corners_for_home,over45_corners_for_home,over55_corners_for_home,over65_corners_for_home,over75_corners_for_home,over85_corners_for_home,over25_corners_for_percentage_home,over35_corners_for_percentage_home,over45_corners_for_percentage_home,over55_corners_for_percentage_home,over65_corners_for_percentage_home,over75_corners_for_percentage_home,over85_corners_for_percentage_home,over25_corners_for_away,over35_corners_for_away,over45_corners_for_away,over55_corners_for_away,over65_corners_for_away,over75_corners_for_away,over85_corners_for_away,over25_corners_for_percentage_away,over35_corners_for_percentage_away,over45_corners_for_percentage_away,over55_corners_for_percentage_away,over65_corners_for_percentage_away,over75_corners_for_percentage_away,over85_corners_for_percentage_away,over25_corners_against_overall,over35_corners_against_overall,over45_corners_against_overall,over55_corners_against_overall,over65_corners_against_overall,over75_corners_against_overall,over85_corners_against_overall,over25_corners_against_percentage_overall,over35_corners_against_percentage_overall,over45_corners_against_percentage_overall,over55_corners_against_percentage_overall,over65_corners_against_percentage_overall,over75_corners_against_percentage_overall,over85_corners_against_percentage_overall,over25_corners_against_home,over35_corners_against_home,over45_corners_against_home,over55_corners_against_home,over65_corners_against_home,over75_corners_against_home,over85_corners_against_home,over25_corners_against_percentage_home,over35_corners_against_percentage_home,over45_corners_against_percentage_home,over55_corners_against_percentage_home,over65_corners_against_percentage_home,over75_corners_against_percentage_home,over85_corners_against_percentage_home,over25_corners_against_away,over35_corners_against_away,over45_corners_against_away,over55_corners_against_away,over65_corners_against_away,over75_corners_against_away,over85_corners_against_away,over25_corners_against_percentage_away,over35_corners_against_percentage_away,over45_corners_against_percentage_away,over55_corners_against_percentage_away,over65_corners_against_percentage_away,over75_corners_against_percentage_away,over85_corners_against_percentage_away,cornerTimingRecorded_matches_overall,cornerTimingRecorded_matches_home,cornerTimingRecorded_matches_away,corners_total_fh_overall,corners_total_fh_home,corners_total_fh_away,corners_total_2h_overall,corners_total_2h_home,corners_total_2h_away,corners_total_per_match_fh_overall,corners_total_per_match_fh_home,corners_total_per_match_fh_away,corners_total_per_match_2h_overall,corners_total_per_match_2h_home,corners_total_per_match_2h_away,corners_total_fh_over4_overall,corners_total_fh_over5_overall,corners_total_fh_over6_overall,corners_total_2h_over4_overall,corners_total_2h_over5_overall,corners_total_2h_over6_overall,over05_cards_total_overall,over15_cards_total_overall,over25_cards_total_overall,over35_cards_total_overall,over45_cards_total_overall,over55_cards_total_overall,over65_cards_total_overall,over75_cards_total_overall,over85_cards_total_overall,over05_cards_total_percentage_overall,over15_cards_total_percentage_overall,over25_cards_total_percentage_overall,over35_cards_total_percentage_overall,over45_cards_total_percentage_overall,over55_cards_total_percentage_overall,over65_cards_total_percentage_overall,over75_cards_total_percentage_overall,over85_cards_total_percentage_overall,over05_cards_total_home,over15_cards_total_home,over25_cards_total_home,over35_cards_total_home,over45_cards_total_home,over55_cards_total_home,over65_cards_total_home,over75_cards_total_home,over85_cards_total_home,over05_cards_total_percentage_home,over15_cards_total_percentage_home,over25_cards_total_percentage_home,over35_cards_total_percentage_home,over45_cards_total_percentage_home,over55_cards_total_percentage_home,over65_cards_total_percentage_home,over75_cards_total_percentage_home,over85_cards_total_percentage_home,over05_cards_total_away,over15_cards_total_away,over25_cards_total_away,over35_cards_total_away,over45_cards_total_away,over55_cards_total_away,over65_cards_total_away,over75_cards_total_away,over85_cards_total_away,over05_cards_total_percentage_away,over15_cards_total_percentage_away,over25_cards_total_percentage_away,over35_cards_total_percentage_away,over45_cards_total_percentage_away,over55_cards_total_percentage_away,over65_cards_total_percentage_away,over75_cards_total_percentage_away,over85_cards_total_percentage_away,over05_cards_for_overall,over15_cards_for_overall,over25_cards_for_overall,over35_cards_for_overall,over45_cards_for_overall,over55_cards_for_overall,over65_cards_for_overall,over05_cards_for_percentage_overall,over15_cards_for_percentage_overall,over25_cards_for_percentage_overall,over35_cards_for_percentage_overall,over45_cards_for_percentage_overall,over55_cards_for_percentage_overall,over65_cards_for_percentage_overall,over05_cards_for_home,over15_cards_for_home,over25_cards_for_home,over35_cards_for_home,over45_cards_for_home,over55_cards_for_home,over65_cards_for_home,over05_cards_for_percentage_home,over15_cards_for_percentage_home,over25_cards_for_percentage_home,over35_cards_for_percentage_home,over45_cards_for_percentage_home,over55_cards_for_percentage_home,over65_cards_for_percentage_home,over05_cards_for_away,over15_cards_for_away,over25_cards_for_away,over35_cards_for_away,over45_cards_for_away,over55_cards_for_away,over65_cards_for_away,over05_cards_for_percentage_away,over15_cards_for_percentage_away,over25_cards_for_percentage_away,over35_cards_for_percentage_away,over45_cards_for_percentage_away,over55_cards_for_percentage_away,over65_cards_for_percentage_away,over05_cards_against_overall,over15_cards_against_overall,over25_cards_against_overall,over35_cards_against_overall,over45_cards_against_overall,over55_cards_against_overall,over65_cards_against_overall,over05_cards_against_percentage_overall,over15_cards_against_percentage_overall,over25_cards_against_percentage_overall,over35_cards_against_percentage_overall,over45_cards_against_percentage_overall,over55_cards_against_percentage_overall,over65_cards_against_percentage_overall,over05_cards_against_home,over15_cards_against_home,over25_cards_against_home,over35_cards_against_home,over45_cards_against_home,over55_cards_against_home,over65_cards_against_home,over05_cards_against_percentage_home,over15_cards_against_percentage_home,over25_cards_against_percentage_home,over35_cards_against_percentage_home,over45_cards_against_percentage_home,over55_cards_against_percentage_home,over65_cards_against_percentage_home,over05_cards_against_away,over15_cards_against_away,over25_cards_against_away,over35_cards_against_away,over45_cards_against_away,over55_cards_against_away,over65_cards_against_away,over05_cards_against_percentage_away,over15_cards_against_percentage_away,over25_cards_against_percentage_away,over35_cards_against_percentage_away,over45_cards_against_percentage_away,over55_cards_against_percentage_away,over65_cards_against_percentage_away,firstGoalScoredPercentage_overall,firstGoalScoredPercentage_home,firstGoalScoredPercentage_away,shots_per_match_overall,shots_per_match_home,shots_per_match_away,shots_on_target_per_match_overall,shots_on_target_per_match_home,shots_on_target_per_match_away,shots_off_target_per_match_overall,shots_off_target_per_match_home,shots_off_target_per_match_away,fouls_by_this_team_overall,fouls_by_this_team_home,fouls_by_this_team_away,fouls_per_match_overall,fouls_per_match_home,fouls_per_match_away,offsides_total_overall,offsides_total_home,offsides_total_away,offsides_this_team_overall,offsides_this_team_home,offsides_this_team_away,offsidesRecorded_matches_overall,offsidesRecorded_matches_home,offsidesRecorded_matches_away,offsides_total_per_match_overall,offsides_total_per_match_home,offsides_total_per_match_away,offsides_this_team_per_match_overall,offsides_this_team_per_match_home,offsides_this_team_per_match_away,offsides_total_over05_overall,offsides_total_over15_overall,offsides_total_over25_overall,offsides_total_over35_overall,offsides_total_over45_overall,scoredBothHalves_overall,scoredBothHalves_home,scoredBothHalves_away,scoredBothHalvesPercentage_overall,scoredBothHalvesPercentage_home,scoredBothHalvesPercentage_away,BTTS_both_halves_overall,BTTS_both_halves_home,BTTS_both_halves_away,BTTS_and_win_overall,BTTS_and_win_home,BTTS_and_win_away,BTTS_and_win_percentage_overall,BTTS_and_win_percentage_home,BTTS_and_win_percentage_away,BTTS_and_draw_overall,BTTS_and_draw_home,BTTS_and_draw_away,BTTS_and_draw_percentage_overall,BTTS_and_draw_percentage_home,BTTS_and_draw_percentage_away,BTTS_and_lose_overall,BTTS_and_lose_home,BTTS_and_lose_away,BTTS_and_lose_percentage_overall,BTTS_and_lose_percentage_home,BTTS_and_lose_percentage_away,matches_goal_timings_recorded_overall,matches_goal_timings_recorded_home,matches_goal_timings_recorded_away,total_goals_2h_overall,total_goals_2h_home,total_goals_2h_away,average_total_goals_2h_per_match_overall,average_total_goals_2h_per_match_home,average_total_goals_2h_per_match_away,goals_scored_2h_overall,goals_scored_2h_home,goals_scored_2h_away,goals_scored_2h_per_match_overall,goals_scored_2h_per_match_home,goals_scored_2h_per_match_away,goals_conceded_2h_overall,goals_conceded_2h_home,goals_conceded_2h_away,goals_conceded_2h_per_match_overall,goals_conceded_2h_per_match_home,goals_conceded_2h_per_match_away,over05_2hg_matches_overall,over15_2hg_matches_overall,over25_2hg_matches_overall,over05_2hg_percentage_overall,over15_2hg_percentage_overall,over25_2hg_percentage_overall,points_2h_overall,points_2h_home,points_2h_away,ppg_2h_overall,ppg_2h_home,ppg_2h_away,wins_2h_overall,wins_2h_home,wins_2h_away,wins_2h_percentage_overall,wins_2h_percentage_home,wins_2h_percentage_away,draws_2h_overall,draws_2h_home,draws_2h_away,losses_2h_overall,losses_2h_home,losses_2h_away,btts_2h_overall,btts_2h_home,btts_2h_away,btts_2h_percentage_overall,btts_2h_percentage_home,btts_2h_percentage_away,clean_sheets_2h_overall,clean_sheets_2h_home,clean_sheets_2h_away,failed_to_score_2h_overall,failed_to_score_2h_home,failed_to_score_2h_away
Arsenal FC,Arsenal,2015/2016,England,47407,59941,35533,53,55,50,95,155,68,4,5,2,4,59,33,26,38,19,19,10.73,11.37,10.1,181,82,99,4.76,4.32,5.21,36,35,32,26,21,16,7,5,3,18,18,17,14,12,10,6,4,3,95,95,89,74,63,53,32,21,16,18,17,15,12,9,6,1,1,0,95,89,79,63,47,32,5,5,0,35,30,26,19,15,8,7,92,79,68,50,39,21,18,18,16,15,13,12,6,5,95,84,79,68,63,32,26,17,14,11,6,3,2,2,89,74,57,32,16,11,11,33,24,20,16,10,4,2,87,63,53,42,26,11,5,16,11,8,6,3,2,0,84,57,42,32,16,11,0,17,13,12,10,7,2,2,89,68,63,53,37,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,29,16,13,9,7,4,0,0,92,76,42,34,24,18,11,0,0,19,15,8,7,3,2,1,0,0,100,79,42,37,16,11,5,0,0,16,14,8,6,6,5,3,0,0,84,74,42,32,32,26,16,0,0,25,11,6,4,1,1,0,66,28,16,11,3,3,0,13,6,2,1,0,0,0,68,32,11,5,0,0,0,12,5,4,3,1,1,0,63,26,21,16,5,5,0,32,21,9,4,2,1,1,84,55,24,11,5,3,3,17,10,5,2,1,0,0,89,53,26,11,5,0,0,15,11,4,2,1,1,1,79,57,21,11,5,5,5,63,68,58,10.42,11.89,8.95,5.39,5.68,5.11,5.03,6.21,3.84,342,166,176,9,8.74,9.26,178,77,101,83,38,45,38,19,19,4.68,4.05,5.32,2.18,2,2.37,37,37,32,24,18,12,5,7,32,26,37,5,0,5,6,4,2,16,21,11,7,2,5,18,11,26,3,1,2,8,5,11,38,19,19,46,18,28,1.21,0.95,1.47,30,14,16,0.79,0.74,0.84,16,4,12,0.42,0.21,0.63,25,14,6,66,37,16,59,33,26,1.55,1.74,1.37,14,9,5,37,47,26,17,6,11,7,4,3,6,0,6,16,0,32,26,15,11,19,10,9
Arsenal FC,Arsenal,2016/2017,England,47142,59952,35005,44,44,45,78,107,61,3,5,4,3,60,29,31,38,19,19,10.92,11.53,10.32,188,87,101,4.95,4.58,5.32,32,31,29,24,21,14,12,8,3,18,17,17,15,13,8,7,5,1,95,89,89,79,68,42,37,26,5,14,14,12,9,8,6,5,3,2,74,74,63,47,42,32,26,16,11,34,29,25,18,14,10,6,89,76,66,47,37,26,16,19,16,15,11,9,7,5,100,84,79,57,47,37,26,15,13,10,7,5,3,1,79,68,53,37,26,16,5,28,23,18,14,12,10,6,74,61,47,37,32,26,16,14,12,9,7,5,4,2,74,63,47,37,26,21,11,14,11,9,7,7,6,4,74,57,47,37,37,32,21,32,16,16,177,87,90,184,98,86,5.53,5.44,5.63,5.75,6.13,5.38,20,16,9,22,18,12,36,32,28,22,16,15,6,0,0,95,84,74,57,42,39,16,0,0,18,16,14,12,10,9,3,0,0,95,84,74,63,53,47,16,0,0,18,16,14,10,6,6,3,0,0,95,84,74,53,32,32,16,0,0,33,25,14,2,0,0,0,87,66,37,5,0,0,0,17,13,9,2,0,0,0,89,68,47,11,0,0,0,16,12,5,0,0,0,0,84,63,26,0,0,0,0,33,23,15,8,4,1,0,87,61,39,21,11,3,0,16,13,8,4,2,0,0,84,68,42,21,11,0,0,17,10,7,4,2,1,0,89,53,37,21,11,5,0,66,74,58,14.13,16.63,11.63,6.24,7.32,5.16,7.89,9.32,6.47,371,188,183,9.76,9.89,9.63,193,111,82,95,63,32,38,19,19,5.08,5.84,4.32,2.5,3.32,1.68,38,37,32,26,22,15,9,6,39,47,32,2,2,0,12,6,6,32,32,32,4,2,2,11,11,11,7,2,5,18,11,26,38,19,19,77,31,46,2.03,1.63,2.42,50,24,26,1.32,1.26,1.37,27,7,20,0.71,0.37,1.05,35,24,10,92,63,26,71,43,28,1.87,2.26,1.47,21,13,8,55,68,42,8,4,4,9,2,7,13,4,9,34,21,47,18,14,4,10,3,7
Arsenal FC,Arsenal,2017/2018,England,48852,59323,38381,46,32,86,67,86,55,5,5,3,4,56,37,19,38,19,19,10.66,11.9,9.42,180,94,86,4.74,4.95,4.53,37,30,29,23,20,13,10,6,4,19,17,17,15,14,10,9,5,3,100,89,89,79,74,53,47,26,16,18,13,12,8,6,3,1,1,1,95,68,63,42,32,16,5,5,5,35,33,28,20,15,8,6,92,87,74,53,39,21,16,19,19,16,14,11,6,4,100,100,84,74,57,32,21,16,14,12,6,4,2,2,84,74,63,32,21,11,11,29,28,21,12,7,6,4,76,74,55,32,18,16,11,15,14,11,7,4,4,2,79,74,57,37,21,21,11,14,14,10,5,3,2,2,74,74,53,26,16,11,11,38,19,19,213,117,96,192,109,83,5.61,6.16,5.05,5.05,5.74,4.37,27,20,11,23,19,9,35,26,20,15,12,8,4,0,0,92,68,53,39,32,21,11,0,0,17,12,9,6,6,2,2,0,0,89,63,47,32,32,11,11,0,0,18,14,11,9,6,6,2,0,0,95,74,57,47,32,32,11,0,0,25,17,12,5,1,1,0,66,45,32,13,3,3,0,12,8,5,2,0,0,0,63,42,26,11,0,0,0,13,9,7,3,1,1,0,68,47,37,16,5,5,0,31,18,7,3,0,0,0,82,47,18,8,0,0,0,15,7,3,2,0,0,0,79,37,16,11,0,0,0,16,11,4,1,0,0,0,84,57,21,5,0,0,0,58,74,42,12.32,14.26,10.37,7.08,8.74,5.42,5.24,5.53,4.95,383,186,197,10.08,9.79,10.37,167,78,89,89,47,42,38,19,19,4.39,4.11,4.68,2.34,2.47,2.21,36,34,32,24,16,11,9,2,28,47,11,3,2,1,8,6,2,21,32,11,4,2,2,11,11,11,9,1,8,24,5,42,38,19,19,74,41,33,1.95,2.16,1.74,44,31,13,1.16,1.63,0.68,30,10,20,0.79,0.53,1.05,31,22,12,82,57,32,56,40,16,1.47,2.11,0.84,14,11,3,37,57,16,14,7,7,10,1,9,14,7,7,37,37,37,17,11,6,14,4,10
Arsenal FC,Arsenal,2018/2019,England,49412,59899,38925,47,41,55,67,107,49,5,5,3,5,50,31,19,38,19,19,10.34,10.95,9.74,184,83,101,4.84,4.37,5.32,33,31,27,24,18,13,11,5,2,18,17,15,14,12,7,6,2,1,95,89,79,74,63,37,32,11,5,15,14,12,10,6,6,5,3,1,79,74,63,53,32,32,26,16,5,32,30,24,17,11,9,5,84,79,63,45,28,24,13,17,17,16,12,8,6,3,89,89,84,63,42,32,16,15,13,8,5,3,3,2,79,68,42,26,16,16,11,33,27,18,12,8,6,4,87,71,47,32,21,16,11,14,10,7,6,4,3,2,74,53,37,32,21,16,11,19,17,11,6,4,3,2,100,89,57,32,21,16,11,38,19,19,197,106,91,196,102,94,5.18,5.58,4.79,5.16,5.37,4.95,24,17,11,24,18,11,36,35,28,23,14,10,6,0,0,95,92,74,61,37,26,16,0,0,18,17,14,13,6,5,4,0,0,95,89,74,68,32,26,21,0,0,18,18,14,10,8,5,2,0,0,95,95,74,53,42,26,11,0,0,32,25,11,6,2,0,0,84,66,28,16,5,0,0,16,14,5,3,2,0,0,84,74,26,16,11,0,0,16,11,6,3,0,0,0,84,57,32,16,0,0,0,33,25,13,5,3,0,0,87,66,34,13,8,0,0,17,13,5,3,2,0,0,89,68,26,16,11,0,0,16,12,8,2,1,0,0,84,63,42,11,5,0,0,63,68,58,9.92,11.05,8.79,5.47,6.11,4.84,4.45,4.95,3.95,412,218,194,10.84,11.47,10.21,183,92,91,89,53,36,38,19,19,4.82,4.84,4.79,2.34,2.79,1.89,38,36,33,28,20,13,8,5,34,42,26,3,0,3,13,7,6,34,37,32,7,3,4,18,16,21,6,1,5,16,5,26,38,19,19,68,36,32,1.79,1.89,1.68,45,28,17,1.18,1.47,0.89,23,8,15,0.61,0.42,0.79,33,19,12,87,50,32,69,43,26,1.82,2.26,1.37,20,13,7,53,68,37,9,4,5,9,2,7,11,5,6,28,26,32,18,12,6,14,4,10
Arsenal FC,Arsenal,2019/2020,England,36482,47589,25376,61,48,86,71,71,71,4,3,3,3,53,35,18,38,19,19,12.11,12.42,11.79,229,108,121,6.03,5.68,6.37,34,32,28,24,22,18,16,14,13,16,16,15,13,13,11,10,8,7,84,84,79,68,68,57,53,42,37,18,16,13,11,9,7,6,6,6,95,84,68,57,47,37,32,32,32,33,29,23,19,14,11,10,87,76,61,50,37,28,26,16,15,13,12,8,8,7,84,79,68,63,42,42,37,17,14,10,7,6,3,3,89,74,53,37,32,16,16,35,31,27,19,15,10,5,92,82,71,50,39,26,13,17,14,12,9,7,5,3,89,74,63,47,37,26,16,18,17,15,10,8,5,2,95,89,79,53,42,26,11,37,18,19,211,107,104,232,112,120,5.7,5.94,5.47,6.27,6.22,6.32,21,17,14,22,20,17,38,38,31,24,17,13,8,0,0,100,100,82,63,45,34,21,0,0,19,19,15,10,7,5,4,0,0,100,100,79,53,37,26,21,0,0,19,19,16,14,10,8,4,0,0,100,100,84,74,53,42,21,0,0,35,26,20,8,4,2,1,92,68,53,21,11,5,3,17,12,8,3,3,2,1,89,63,42,16,16,11,5,18,14,12,5,1,0,0,95,74,63,26,5,0,0,34,25,11,9,2,0,0,89,66,28,24,5,0,0,15,11,6,5,1,0,0,79,57,32,26,5,0,0,19,14,5,4,1,0,0,100,74,26,21,5,0,0,50,63,37,11.32,12.37,10.26,4.97,5.68,4.26,6.34,6.68,6,420,221,199,11.05,11.63,10.47,125,70,55,73,44,29,38,19,19,3.29,3.68,2.89,1.92,2.32,1.53,36,30,24,17,9,8,5,3,21,26,16,1,1,0,6,5,1,16,26,5,12,6,6,32,32,32,5,2,3,13,11,16,38,19,19,51,25,26,1.34,1.32,1.37,28,15,13,0.74,0.79,0.68,23,10,13,0.61,0.53,0.68,30,13,6,79,34,16,55,27,28,1.45,1.42,1.47,15,7,8,39,37,42,10,6,4,13,6,7,6,3,3,16,16,16,21,10,11,19,10,9
Arsenal FC,Arsenal,2020/2021,England,129,143,118,62,71,55,87,81,95,4,4,3,3,50,21,29,38,19,19,9.82,10.43,9.21,166,82,84,4.37,4.32,4.42,32,31,28,20,14,12,5,4,3,16,16,16,12,10,8,3,3,2,84,84,84,63,53,42,16,16,11,16,15,12,8,4,4,2,1,1,84,79,63,42,21,21,11,5,5,33,26,22,19,15,6,5,87,68,57,50,39,16,13,15,14,12,12,10,5,4,79,74,63,63,53,26,21,18,12,10,7,5,1,1,95,63,53,37,26,5,5,31,20,15,11,7,4,3,82,53,39,28,18,11,8,16,10,7,5,4,2,1,84,53,37,26,21,11,5,15,10,8,6,3,2,2,79,53,42,32,16,11,11,38,19,19,185,90,95,188,108,80,4.87,4.74,5,4.95,5.68,4.21,19,13,8,22,12,8,35,32,26,18,11,5,3,0,0,92,84,68,47,28,13,8,0,0,16,14,11,8,5,3,2,0,0,84,74,57,42,26,16,11,0,0,19,18,15,10,6,2,1,0,0,100,95,79,53,32,11,5,0,0,30,16,7,2,1,1,0,79,42,18,5,3,3,0,12,6,4,1,0,0,0,63,32,21,5,0,0,0,18,10,3,1,1,1,0,95,53,16,5,5,5,0,34,22,14,5,1,0,0,89,57,37,13,3,0,0,16,10,7,3,1,0,0,84,53,37,16,5,0,0,18,12,7,2,0,0,0,95,63,37,11,0,0,0,47,37,58,13.05,13.79,12.32,4.97,5.11,4.84,8.08,8.68,7.47,341,187,154,8.97,9.84,8.11,113,57,56,61,32,29,36,19,17,3.14,3,3.29,1.69,1.68,1.71,36,29,20,15,9,13,5,8,34,26,42,0,0,0,9,6,3,24,32,16,4,2,2,11,11,11,4,1,3,11,5,16,38,19,19,46,28,18,1.21,1.47,0.95,29,14,15,0.76,0.74,0.79,17,14,3,0.45,0.74,0.16,27,14,5,71,37,13,62,25,37,1.63,1.32,1.95,16,6,10,42,32,53,14,7,7,8,6,2,6,5,1,16,26,5,25,9,16,18,9,9
Arsenal FC,Arsenal,2021/2022,England,52452,59647,16479,60,48,81,70,134,48,3,4,2,5,30,16,14,17,9,9,10.41,10.55,10.26,90,39,51,5.29,4.33,6.38,15,12,10,9,9,6,5,3,2,8,7,5,4,4,3,2,2,2,89,78,56,44,44,33,22,22,22,7,5,5,5,5,3,3,1,0,88,63,63,63,63,38,38,13,0,15,13,10,7,5,4,2,88,76,59,41,28,24,12,9,9,6,5,4,3,2,100,100,67,56,44,33,22,6,4,4,2,1,1,0,75,50,50,25,13,13,0,14,11,7,7,6,5,1,82,65,41,41,35,28,6,7,6,2,2,2,2,0,78,67,22,22,22,22,0,7,5,5,5,4,3,1,88,63,63,63,50,38,13,17,9,8,81,44,37,96,51,45,4.76,4.89,4.63,5.65,5.67,5.63,10,4,2,11,7,7,17,16,12,7,3,2,2,0,0,94,89,67,39,17,11,11,0,0,9,9,7,4,2,2,2,0,0,100,100,78,44,22,22,22,0,0,8,7,5,3,1,0,0,0,0,89,78,56,33,11,0,0,0,0,14,8,3,2,0,0,0,78,44,17,11,0,0,0,9,6,2,1,0,0,0,100,67,22,11,0,0,0,5,2,1,1,0,0,0,56,22,11,11,0,0,0,15,11,4,2,1,0,0,83,61,22,11,6,0,0,7,5,3,2,1,0,0,78,56,33,22,11,0,0,8,6,1,0,0,0,0,89,67,11,0,0,0,0,72,89,56,15,18.44,11.13,6,7.33,4.5,9,11.11,6.63,158,85,73,9.29,9.44,9.13,64,30,34,34,16,18,16,8,8,4,3.75,4.25,2.13,2,2.25,16,14,11,8,6,5,3,2,28,33,22,1,0,1,3,2,1,17,22,11,1,1,0,6,11,0,2,0,2,11,0,22,18,9,9,26,13,13,1.44,1.44,1.44,11,9,2,0.61,1,0.22,15,4,11,0.83,0.44,1.22,14,9,3,78,50,17,21,17,4,1.17,1.89,0.44,5,5,0,28,56,0,6,2,4,7,2,5,4,2,2,22,22,22,9,6,3,9,2,7
Tottenham Hotspur FC,Tottenham Hotspur,2015/2016,England,35050,35763,34336,49,49,50,98,114,86,4,5,2,5,59,31,28,38,19,19,11.44,12,10.89,181,86,95,4.76,4.53,5,37,35,28,22,22,17,16,11,5,19,17,14,12,12,10,9,7,3,100,89,74,63,63,53,47,37,16,18,18,14,10,10,7,7,4,2,95,95,74,53,53,37,37,21,11,35,32,27,25,19,15,9,92,84,71,66,50,39,24,18,18,14,13,10,8,7,95,95,74,68,53,42,37,17,14,13,12,9,7,2,89,74,68,63,47,37,11,31,25,20,14,9,3,2,82,66,53,37,24,8,5,14,11,9,7,5,2,1,74,57,47,37,26,11,5,17,14,11,7,4,1,1,89,74,57,37,21,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,31,27,19,13,6,2,0,0,97,82,71,50,34,16,5,0,0,19,15,14,9,6,4,0,0,0,100,79,74,47,32,21,0,0,0,18,16,13,10,7,2,2,0,0,95,84,68,53,37,11,11,0,0,29,21,10,6,2,1,1,76,55,26,16,5,3,3,13,9,4,3,1,0,0,68,47,21,16,5,0,0,16,12,6,3,1,1,1,84,63,32,16,5,5,5,33,23,9,2,1,1,0,87,61,24,5,3,3,0,18,13,5,1,0,0,0,95,68,26,5,0,0,0,15,10,4,1,1,1,0,79,53,21,5,5,5,0,58,58,58,11.84,13.63,10.05,5.16,5.79,4.53,6.68,7.84,5.53,441,215,226,11.61,11.32,11.89,169,102,67,72,47,25,38,19,19,4.45,5.37,3.53,1.89,2.47,1.32,38,34,31,23,18,12,6,6,32,32,32,0,0,0,9,5,4,24,26,21,10,3,7,26,16,37,3,2,1,8,11,5,38,19,19,57,30,27,1.5,1.58,1.42,38,20,18,1,1.05,0.95,19,10,9,0.5,0.53,0.47,30,17,9,79,45,24,68,34,34,1.79,1.79,1.79,19,10,9,50,53,47,11,4,7,8,5,3,7,3,4,18,16,21,24,11,13,15,8,7
